price_date,fund_code,unit_price,investor_count,total_fund_value
2026-04-28,MGE,8.244472,69,4698590496.18
2026-04-28,MGH,2.020787,864,635233221.92
2026-04-28,MHF,1.965551,1411,80543713.40
2026-04-28,MIK,3.305417,12,1057835.81
2026-04-28,MJB,7.266697,834,64507442.17
2026-04-28,MJE,54.730540,940,6556195144.66
2026-04-28,MJG,11.825311,8621,1169979404.61
2026-04-28,MJH,4.378975,21,40359065.08
2026-04-28,MJK,36.056224,490,2270161657.02
2026-04-28,MJL,57.871920,629,894309472.78
2026-04-28,MKA,1.353202,1883,103709482.72
2026-04-28,MKG,17.689302,9273,1625317506.95
2026-04-28,MKL,58.298953,1,752383957.73
2026-04-28,MLS,16.589536,4,1240264122.03
2026-04-28,MLT,1.346489,146,39867408.04
2026-04-28,MMH,16.965086,1605,183051122.94
2026-04-28,MOD,56.500585,2,705086965.50
2026-04-28,MOZ,1.179554,141,272204024.28
2026-04-28,MP2,1.774813,13,4705568024.99
2026-04-28,MP4,2.729202,15,5356529903.88
2026-04-28,MPD,56.508566,778,3348079607.29
2026-04-28,MPE,1.280876,85,86071850.73
2026-04-28,MPF,7.407519,1907,1482204882.75
2026-04-28,MPI,2.752889,22,80392986.80
2026-04-28,MPK,8.808710,1473,279525530.16
2026-04-28,MPL,1.826961,1441,2129826771.82
2026-04-28,MPN,57.669182,331,365965572.56
2026-04-28,MPP,22.239773,1783,612979482.47
2026-04-28,MPS,24.350503,2666,165794231.19
2026-04-28,MRI,1.269936,141,14280653.56
2026-04-28,MSK,3.502812,1,1050560654.87
2026-04-28,MSO,54.555634,1,531665384.56
2026-04-28,MSR,2.007952,16,36972708.73
2026-04-28,MT1,42.637456,20,35252094.38
2026-04-28,MT2,1.225105,4764,10838037676.25
2026-04-28,MT5,1.384298,18,511849056.85
2026-04-28,MT6,1.929658,13,925672298.23
2026-04-28,MT7,0.720772,15,94071481.84
2026-04-28,MT8,1.983567,16,3013642620.48
2026-04-28,MT9,0.544469,17,6102791066.36
2026-04-28,MTD,1.342163,1983,184061897.78
2026-04-28,MTE,4.441665,17,544197303.56
2026-04-28,MTF,1.282220,41,63615555.33
2026-04-28,MTG,1.451795,144,45637346.67
2026-04-28,MTH,1.900757,4956,748173251.30
2026-04-28,MTI,0.017284,2,2067082.75
2026-04-28,MTK,1.522193,492,50008082.22
2026-04-28,MTL,3.191173,14,8358084684.17
2026-04-28,MTS,2.697084,757,93454608.95
2026-04-28,MTU,1.294114,18,1278688.44
2026-04-28,MTV,4.961583,12979,131552092.72
2026-04-28,MTX,4.759273,2270,105100981.59
2026-04-28,MUL,1.777419,13,9177094.69
2026-04-28,MUT,1.743739,1760,917818138.49
2026-04-28,NAK,1.088006,181,140567342.82
2026-04-28,NAL,1.854733,23,1397154824.88
2026-04-28,NAU,3.200628,12481,3098672019.04
2026-04-28,NBE,1.591935,11,1004642396.28
2026-04-28,NBH,5.902871,145,1034056532.86
2026-04-28,NBO,1.333191,411,1634265966.78
2026-04-28,NBZ,67.314274,285,1356085487.63
2026-04-28,NCS,53.378000,1852,7817638883.31
2026-04-28,NCU,56.239768,12,131486664.45
2026-04-28,NDL,2.071486,1,11681342.78
2026-04-28,NDS,0.846304,12,509431152.80
2026-04-28,NES,2.028058,2,2026038629.63
2026-04-28,NFF,1.210336,52,1808513822.28
2026-04-28,NFH,2.079359,51,125748662.65
2026-04-28,NFK,4.719736,97,1549454187.90
2026-04-28,NHP,5.314461,171,11942039.29
2026-04-28,NHT,59.667713,2,591615871.95
2026-04-28,NHV,4.113318,2,7580660879.23
2026-04-28,NHY,5.562607,2483,170805211.31
2026-04-28,NIG,1.029133,12,294146282.02
2026-04-28,NIS,1.521203,25,947156259.83
2026-04-28,NJF,12.499658,1750,1312830416.60
2026-04-28,NJG,2.711061,15,66448644.45
2026-04-28,NJR,5.094209,2821,1261038477.76
2026-04-28,NJY,6.665944,1352,296144280.63
2026-04-28,NKA,46.167795,15,157313989.98
2026-04-28,NKC,1.263394,1300,480628777.39
2026-04-28,NKH,1.565354,12,145364982.83
2026-04-28,NKJ,14.869252,1,1526156782.05
2026-04-28,NKK,7.801776,11,1489401795.65
2026-04-28,NKL,3.131954,2519,16515480265.75
2026-04-28,NKM,1.015602,574,52905922.68
2026-04-28,NKP,1.172685,3149,169977350.46
2026-04-28,NKS,1.815502,11,24509455.72
2026-04-28,NKT,1.368475,413,55915987.18
2026-04-28,NKV,2.043274,1,13245963797.78
2026-04-28,NLC,47.497814,16,166253699.76
2026-04-28,NLD,50.646810,1,1327039253.73
2026-04-28,NLE,1.446497,11575,415102207.08
2026-04-28,NLK,1.660005,1147,5252515999.04
2026-04-28,NLL,3.390828,26,1374007663.93
2026-04-28,NME,54.659896,64,71988394.92
2026-04-28,NMG,120.155649,10,2713258391.68
2026-04-28,NMU,1.099709,50,28070384.67
2026-04-28,NNF,22.432065,22306,3125302363.09
2026-04-28,NOA,1.434436,11,545979396.45
2026-04-28,NOI,1.300287,13,908202723.05
2026-04-28,NOV,57.997137,1,819031450.13
2026-04-28,NP1,4.615470,164,1377592972.89
2026-04-28,NPH,1.762882,1014,299451918.28
2026-04-28,NPK,1.481142,1,878364434.06
2026-04-28,NRC,11.340330,4162,242206583.04
2026-04-28,NRG,4.930073,3804,6433996021.45
2026-04-28,NRM,135.924272,11,351889861.49
2026-04-28,NSA,2.253051,297,1448487460.95
2026-04-28,NSD,60.034935,136,13481113415.30
2026-04-28,NSH,1.945233,1456,1365519126.49
2026-04-28,NSK,5.964281,105,377252994.28
2026-04-28,NSP,1.631587,2619,1557258315.96
2026-04-28,NSS,59.668707,1,1026439468.57
2026-04-28,NST,1.222569,4468,86176147.01
2026-04-28,NSY,1.301291,76,1107002218.98
2026-04-28,NTB,5.697624,1,3139187081.66
2026-04-28,NTD,0.440723,1,597366008.54
2026-04-28,NTF,2.799132,10,229710097.52
2026-04-28,NTI,1.359122,576,146157363.30
2026-04-28,NTO,60.897084,1,3297240074.29
2026-04-28,NTS,2.731733,33,201235716.71
2026-04-28,NUB,56.515348,878,2006302213.00
2026-04-28,NUG,45.876156,11,3057946198.86
2026-04-28,NUH,1.257444,885,90632131.14
2026-04-28,NVB,4.271594,5233,5729001484.58
2026-04-28,NVC,4.553974,102,11880064.72
2026-04-28,NVK,43.508817,17,40201711.84
2026-04-28,NVP,63.833089,1,57200447.72
2026-04-28,NVT,4.137815,74,642640443.86
2026-04-28,NVZ,54.640326,312,673473710.08
2026-04-28,NYH,57.760124,1,992886944.42
2026-04-28,NZH,3.225029,294,246269239.68
2026-04-28,NZT,5.372991,454,6291529280.83
2026-04-28,NZU,47.403137,39,57919096.64
2026-04-28,OAB,71.380142,3,626977041.99
2026-04-28,OBI,2.831476,507,274288304.54
2026-04-28,OBN,54.337788,137,157012081.56
2026-04-28,OBP,0.188303,867,35133453.95
2026-04-28,OBR,50.160245,11480,48017211549.12
2026-04-28,OCM,64.221459,2,468850494.49
2026-04-28,OCN,47.066604,4,110169034.69
2026-04-28,OCT,68.448459,5,441123214.91
2026-04-28,ODD,10.051722,33,428560763.07
2026-04-28,ODG,1.040395,28,29645762.89
2026-04-28,ODN,52.659895,172,165978250.38
2026-04-28,ODP,6.188871,121,222786286.16
2026-04-28,ODS,65.960508,132,123269240.48
2026-04-28,ODV,19.480427,4293,1707538053.65
2026-04-28,OFA,54.538356,142,243617708.86
2026-04-28,OFB,10.055166,13,909340159.27
2026-04-28,OFI,3.818529,728,151251977.07
2026-04-28,OFK,48.531940,289,1118412723.99
2026-04-28,OFO,64.513855,1,2026625611.19
2026-04-28,OFS,7.812269,509,182844276.28
2026-04-28,OGD,11.758855,3391,824904299.10
2026-04-28,OGF,8.343492,446,125386986.56
2026-04-28,OGV,66.900096,1,305910723.09
2026-04-28,OHB,23.723434,1160,1457962942.55
2026-04-28,OHI,0.033457,46,86240571.85
2026-04-28,OHK,2.640054,1169,27963925.43
2026-04-28,OIL,3.916244,687,47858970.43
2026-04-28,OIR,4.685769,269,24677396.07
2026-04-28,OIS,3.147054,2,599966673.02
2026-04-28,OJB,49.558159,7469,29580932957.41
2026-04-28,OJH,10.113106,30,28727209.16
2026-04-28,OJK,13.455790,30572,50720645926.83
2026-04-28,OJT,11.005400,11149,3321984878.80
2026-04-28,OJU,63.634657,2,53914654.01
2026-04-28,OJY,73.982397,6,2714289191.01
2026-04-28,OKD,0.573487,1070,88853360.58
2026-04-28,OKF,4.196276,12,7439889520.26
2026-04-28,OKP,5.744835,451,72749172.72
2026-04-28,OKT,0.145083,870,109678020.04
2026-04-28,OLA,51.701546,33,19766482.67
2026-04-28,OLD,3.122381,6018,161459643.57
2026-04-28,OLE,4.474627,508,305330171.49
2026-04-28,OMB,59.351824,3,182604551.48
2026-04-28,OMC,67.064173,2,390936109.84
2026-04-28,OME,24.431855,69,83459584.66
2026-04-28,OMG,1.741703,700,1247960255.50
2026-04-28,ONB,48.720633,589,5751977736.06
2026-04-28,OND,45.018612,636,3326425260.73
2026-04-28,ONE,1.495507,782,40476130.03
2026-04-28,ONF,61.524707,625,2583732295.59
2026-04-28,ONK,56.885993,22339,75160751508.55
2026-04-28,ONN,5.742760,816,1645170940.23
2026-04-28,ONS,50.275193,23186,154071609395.14
2026-04-28,ONT,49.170333,421,5652814085.31
2026-04-28,ONY,62.186708,743,2241797007.73
2026-04-28,OPB,12.463508,438,47262568.47
2026-04-28,OPD,7.578958,22,60300649.62
2026-04-28,OPF,2.850614,959,311758769.69
2026-04-28,OPH,24.673180,2722,824654074.74
2026-04-28,OPI,23.775212,1494,233691100.70
2026-04-28,OPJ,1.494852,2449,365803311.99
2026-04-28,OPL,9.288260,961,101487011.59
2026-04-28,OPZ,5.227225,1,654223662.12
2026-04-28,ORC,1.444257,47,1153749065.44
2026-04-28,ORI,56.568478,5,1554253448.79
2026-04-28,OSD,12.555875,948,602291525.47
2026-04-28,OSF,98.443292,17,5795926760.39
2026-04-28,OSH,0.525112,17,59231725.61
2026-04-28,OSL,0.138205,4371,1104059043.65
2026-04-28,OSN,1.415602,122,41092996.35
2026-04-28,OTE,62.693117,2,189680784.22
2026-04-28,OTF,6.181200,1820,688971912.65
2026-04-28,OTJ,7.493764,27206,3886468282.61
2026-04-28,OTK,7.512959,64,3937992.83
2026-04-28,OTM,1.318184,102,14031058.44
2026-04-28,OTZ,65.478478,4,292833309.39
2026-04-28,OUB,6.229035,14,778384765.61
2026-04-28,OUD,62.269508,127,126175770.77
2026-04-28,OUN,50.287742,209,177566870.16
2026-04-28,OUR,78.640911,11,29683562.48
2026-04-28,OUY,61.787198,2,1572619203.54
2026-04-28,OVD,3.221688,3195,817392371.39
2026-04-28,OVR,65.457339,1,466904124.45
2026-04-28,OVT,76.633952,1,721024717.04
2026-04-28,OYL,0.143432,9038,3594022631.71
2026-04-28,OYS,9.163030,11,16674202916.18
2026-04-28,OYT,0.121762,75,1857929737.39
2026-04-28,OZC,2.806369,1,1016243112.76
2026-04-28,P1A,1.334246,286,952383448.20
2026-04-28,PAB,1.238632,419,81611437.81
2026-04-28,PAC,3.360926,1,861295249.14
2026-04-28,PAF,3.589631,4064,361636241.70
2026-04-28,PAI,6.258199,710,876654042.39
2026-04-28,PAL,52.981230,33104,169765335178.43
2026-04-28,PAO,1.401182,361,14477567.87
2026-04-28,PAU,63.223118,3846,10615536526.53
2026-04-28,PBE,3.899133,11,35961610.83
2026-04-28,PBF,1.822315,2,2482417260.13
2026-04-28,PBH,1.433250,12,3422212231.91
2026-04-28,PBI,2.051736,317,98923522.13
2026-04-28,PBK,55.001276,138,134605393.89
2026-04-28,PBN,1.376150,956,496013193.24
2026-04-28,PBR,3.887048,33266,13282441638.93
2026-04-28,PBS,64.620211,22,356081270.37
2026-04-28,PBY,3.035914,56,232258783.86
2026-04-28,PCE,1.165586,210,225012890.98
2026-04-28,PCH,3.792207,57,927031356.66
2026-04-28,PCN,60.697193,13,522793966.15
2026-04-28,PCS,4.472503,39,36442312522.43
2026-04-28,PDC,0.688907,13,1011428581.10
2026-04-28,PDD,5.375705,198,970410197.74
2026-04-28,PDE,1.210271,13,12454644875.31
2026-04-28,PDF,56.045079,61,461305024.79
2026-04-28,PDG,0.165267,13,821472713.71
2026-04-28,PDH,15.844704,79,5319503262.23
2026-04-28,PDR,9.000000,0,0.09
2026-04-28,PDS,0.288637,43,705583461.90
2026-04-28,PEA,1.486422,96,73650150.84
2026-04-28,PFO,2.242723,323,76814265.05
2026-04-28,PFS,2.670307,104,20673118.40
2026-04-28,PGD,1.578609,102,140703532.70
2026-04-28,PGE,13.641084,46,5508711580.40
2026-04-28,PGH,7.706660,12,10223623052.69
2026-04-28,PGS,1.242581,537,199861407.53
2026-04-28,PHB,1.623848,13,569733551.21
2026-04-28,PHE,2.856028,89982,37038774019.71
2026-04-28,PHF,0.911548,12,268010044.47
2026-04-28,PHI,1.506775,121,69300179.53
2026-04-28,PHK,1.481001,213,74796186.17
2026-04-28,PHN,605.918846,15,13318574296.43
2026-04-28,PHS,4.229457,20,381108254.79
2026-04-28,PHY,8.410313,46,1158204848.20
2026-04-28,PID,1.683994,91,52092780.31
2026-04-28,PIL,3.973269,8247,533638638.36
2026-04-28,PIP,1.488927,472,43971996259.78
2026-04-28,PIR,1.700288,1293,210942756.29
2026-04-28,PIS,1.273497,288,1475055940.86
2026-04-28,PJL,4.606168,3415,1483578227.93
2026-04-28,PJP,46.350172,15,370508166.70
2026-04-28,PKD,0.859029,57,13972848.57
2026-04-28,PKF,4.788025,1743,619546590.14
2026-04-28,PKH,0.889551,11,97273807.88
2026-04-28,PKL,2.228221,15,9157297252.43
2026-04-28,PKN,1.919184,15,253493929.48
2026-04-28,PKP,1.111084,67,428930216.57
2026-04-28,PKR,1.384837,159,620653635.24
2026-04-28,PKT,1.408141,683,9252797930.53
2026-04-28,PKU,7.514209,46,6341117878.57
2026-04-28,PKV,1.789269,3682,16505101954.40
2026-04-28,PKZ,7.812432,13,47000722073.15
2026-04-28,PLA,1.120850,113,2679911.03
2026-04-28,PLR,1.474701,747,593889611.23
2026-04-28,PLS,25.647329,8,907366783.69
2026-04-28,PMG,1.582809,1,1384454351.63
2026-04-28,PMH,0.016110,44,15418977.23
2026-04-28,PMP,1.218944,808,49925222.65
2026-04-28,PNU,1.063313,1350,6975092011.31
2026-04-28,PO7,0.951036,44,2717741669.07
2026-04-28,PO8,3.658782,51,429093409.66
2026-04-28,PO9,0.866870,152,13521516.36
2026-04-28,POB,5.043697,46,5205449439.20
2026-04-28,POD,64.183959,1425,4693832125.03
2026-04-28,POF,7.472160,46,6611975348.26
2026-04-28,POH,1.110628,4,1900705856.71
2026-04-28,POI,0.102838,43,257527402.49
2026-04-28,POS,1.209292,561,57482858.95
2026-04-28,POU,2.515074,75,7133854092.18
2026-04-28,PP1,1.696143,378,46990408.96
2026-04-28,PPB,10.252399,1856,414331498.60
2026-04-28,PPD,33.861600,104,2106337223.05
2026-04-28,PPE,58.332059,77,772770337.88
2026-04-28,PPF,4.584886,22,493156492.94
2026-04-28,PPG,1.290321,1001,900615790.02
2026-04-28,PPH,1.679991,3544,111434633.45
2026-04-28,PPI,2.026966,3130,8500111047.35
2026-04-28,PPJ,1.631988,6533,55002611743.99
2026-04-28,PPK,1.993185,2735,5487099152.80
2026-04-28,PPM,1.943317,211,292556073.06
2026-04-28,PPN,5.087403,14969,12420958076.90
2026-04-28,PPO,1.647658,45,100818117.03
2026-04-28,PPP,2.765086,388,4384051535.16
2026-04-28,PPS,4.059852,5881,2033247075.17
2026-04-28,PPT,2.862942,3647,2001336350.83
2026-04-28,PPU,2.237200,45,298949417.87
2026-04-28,PPV,1.016132,24,109508321.49
2026-04-28,PPZ,5.827435,8028,13026807844.21
2026-04-28,PRD,2.057191,640,405191341.00
2026-04-28,PRF,59.097138,2,162224893.23
2026-04-28,PRH,1.936843,382,624340451.47
2026-04-28,PRR,1.181733,115,440152997.71
2026-04-28,PRU,3.164610,1537,3019636448.01
2026-04-28,PRV,1.189100,84,2496573704.10
2026-04-28,PRY,2.733715,37969,78698048201.59
2026-04-28,PRZ,0.000000,0,12496.05
2026-04-28,PSD,50.080407,1,2552205967.19
2026-04-28,PSE,1.621488,6539,19107546906.19
2026-04-28,PSG,8.789991,15,124730310.95
2026-04-28,PSH,1.019495,110,15563999.95
2026-04-28,PSL,7.761956,52,703512746.59
2026-04-28,PSO,0.414815,1,848823427.95
2026-04-28,PSR,6.590823,46,166165205.45
2026-04-28,PSS,5.331525,11,357131422.93
2026-04-28,PST,0.028069,51,345015706.40
2026-04-28,PTC,61.283158,16,977143835.40
2026-04-28,PTE,1.502440,4630,41455906268.60
2026-04-28,PTF,1.311318,380,1076782520.35
2026-04-28,PTG,59.474589,1,115915973.07
2026-04-28,PTL,1.651609,757,532405775.53
2026-04-28,PTN,1.630865,1073,758131281.05
2026-04-28,PTO,1.443590,509,288998758.29
2026-04-28,PTP,1.059265,164,20952055.02
2026-04-28,PTS,1.414842,632,8510661590.89
2026-04-28,PUA,9.037852,1,4494267595.49
2026-04-28,PUC,6.515451,795,1257122137.46
2026-04-28,PUH,1.536784,26,356909615.94
2026-04-28,PUR,9.231624,41259,127405896367.55
2026-04-28,PUT,7.352124,1,6453601181.79
2026-04-28,PUV,53.148906,1,1134720259.52
2026-04-28,PUZ,9.180246,2,147991540.42
2026-04-28,PVK,5.141643,8590,37812502859.46
2026-04-28,PYB,1.653728,347,914037879.20
2026-04-28,PYD,0.805735,45,147075469.55
2026-04-28,PYF,9.398696,10,781945651.83
2026-04-28,PYH,7.322978,11,5349838222.41
2026-04-28,PYI,4.425269,45,1667988261.07
2026-04-28,PYL,8.718482,33,400433574.71
2026-04-28,PYR,2.132408,1782,162246367.99
2026-04-28,PYS,55.426534,49,1328662811.10
2026-04-28,RAF,3.588636,12,189959129.73
2026-04-28,RAI,1.983397,1,5177395252.96
2026-04-28,RAN,54.194431,1,1007027593.06
2026-04-28,RAV,1.345866,12,989859882.22
2026-04-28,RAY,3.658085,1,1597827517.64
2026-04-28,RBA,22.071245,6516,2359084809.75
2026-04-28,RBB,1.479588,46,41577250.23
2026-04-28,RBE,3.778033,16,2651754372.87
2026-04-28,RBF,1.645914,90,24206118.38
2026-04-28,RBH,31.741309,5209,1002313795.38
2026-04-28,RBI,53.908949,127,196613051.26
2026-04-28,RBK,8.049581,1105,48280063.77
2026-04-28,RBL,1.621300,858,392965882.84
2026-04-28,RBN,1.518306,199,43396332.79
2026-04-28,RBP,1.985056,715,2596096412.18
2026-04-28,RBR,2.864712,114,31793938.90
2026-04-28,RBT,5.803443,1793,607734032.49
2026-04-28,RBV,6.149424,15538,5753279574.70
2026-04-28,RCL,57.244283,1,153701530.60
2026-04-28,RCS,5.582254,1,2563142.15
2026-04-28,RCV,1.590102,89,117349489.60
2026-04-28,RD1,1.756383,168,62270425.47
2026-04-28,RDF,1.577141,1166,206304622.29
2026-04-28,RDH,4.406271,18,1886290653.50
2026-04-28,RDK,1.310362,2,608052.32
2026-04-28,RDS,0.000000,0,43.93
2026-04-28,RDT,0.973581,54,72191447.09
2026-04-28,RDZ,46.702333,108,616369410.57
2026-04-28,RE7,1.148126,12,194232277.69
2026-04-28,RE8,3.169299,12,1202783527.22
2026-04-28,RGD,1.034043,156,31440238.00
2026-04-28,RGH,1.058423,29,38962898.00
2026-04-28,RHD,1.827595,12,141876581.11
2026-04-28,RHI,1.585441,574,102951483.77
2026-04-28,RHS,7.434674,1803,766602484.55
2026-04-28,RIA,1.253579,81,161799224.31
2026-04-28,RIH,6.966943,676,253024484.11
2026-04-28,RIK,5.458087,6795,1476795077.65
2026-04-28,RJG,3.484073,649,133970999.92
2026-04-28,RKC,1.580867,436,68776969.89
2026-04-28,RKH,1.007363,88,8752192.54
2026-04-28,RKL,3.003427,1,2350488993.86
2026-04-28,RKS,1.890990,133,125566519.39
2026-04-28,RKV,2.309368,254,504523776.64
2026-04-28,RLH,1.535589,26,251381603.68
2026-04-28,RO1,1.143256,24,181005724.72
2026-04-28,ROD,51.988251,849,2879494751.78
2026-04-28,ROF,3.260005,1171,565014402.53
2026-04-28,ROY,1.240981,11,138262472.80
2026-04-28,RPC,4.906798,567,27590332.18
2026-04-28,RPD,13.329333,2242,304071020.05
2026-04-28,RPE,0.000000,0,10.90
2026-04-28,RPG,6.204000,1679,1422833212.61
2026-04-28,RPI,1.362315,334,16366098.49
2026-04-28,RPK,59.810303,5,116314650.68
2026-04-28,RPL,1.544055,12,112389428.59
2026-04-28,RPM,3.806924,2890,64051660.39
2026-04-28,RPN,5.069654,23,806374652.73
2026-04-28,RPO,6.740390,3,1637801307.72
2026-04-28,RPP,4.387617,8522,5952373526.04
2026-04-28,RPS,60.032912,111,206050842.95
2026-04-28,RPT,4.575717,203,1119595256.65
2026-04-28,RPU,3.266454,12,2355555584.04
2026-04-28,RPX,58.688355,147,1540462375.61
2026-04-28,RRA,1.328786,231,2935918345.42
2026-04-28,RRP,1.460464,76,164629328.63
2026-04-28,RS1,1.424314,123,556569498.79
2026-04-28,RSF,3.898657,13,991921182.55
2026-04-28,RSK,1.636867,167,186373583.85
2026-04-28,RSY,0.994298,11,146603026.37
2026-04-28,RSZ,6.287088,25,1389672543.87
2026-04-28,RTA,1.706616,15,3134232486.19
2026-04-28,RTB,2.386734,11,341197854.69
2026-04-28,RTD,1.751270,230,21454774.78
2026-04-28,RTG,5.008177,4126,182457539.97
2026-04-28,RTH,6.249677,323,29073973.08
2026-04-28,RTI,2.997804,50,36764064807.31
2026-04-28,RTP,12.311587,2310,484258848.64
2026-04-28,RUH,2.700131,17,93136003.03
2026-04-28,RUT,2.165527,3800,121328613.81
2026-04-28,RVI,1.312819,11,19717283.40
2026-04-28,RVS,2.666871,20,4144487213.06
2026-04-28,RYA,1.184574,1,356114551.71
2026-04-28,RYB,46.439979,11,4645623.27
2026-04-28,RYD,1.517979,13,335435620.19
2026-04-28,RYF,15.289085,32,483747967.82
2026-04-28,RYU,45.850080,46,262061084.88
2026-04-28,RZR,4.620120,2,16347084.27
2026-04-28,SAP,1.638632,339,193909258.89
2026-04-28,SAR,49.241488,9,835322906.31
2026-04-28,SAS,1.713388,47133,1519380494.11
2026-04-28,SAT,300.265371,4,2387897596.47
2026-04-28,SBH,1.927785,1222,336956543.62
2026-04-28,SBI,4.236478,15,40019240.54
2026-04-28,SBR,1.341719,25,15468657.24
2026-04-28,SBS,66.941241,1,229246640.74
2026-04-28,SCZ,1.392888,189,82217003.56
2026-04-28,SDA,46.832309,1074,5963842817.39
2026-04-28,SEH,1.257967,46,60293843.27
2026-04-28,SER,54.144253,797,6597147485.61
2026-04-28,SFA,17.861037,16,892642283.58
2026-04-28,SFS,1.313498,83,29974942.59
2026-04-28,SGT,1.466415,836,234087002.77
2026-04-28,SHE,3.733632,725,58265101.63
2026-04-28,SHI,2.373728,47,1615612728.54
2026-04-28,SHU,1.410164,19,239904033.39
2026-04-28,SIS,1.621510,11,54018900.81
2026-04-28,SJP,58.046384,29,300119600.56
2026-04-28,SKL,1.800928,826,206411854.31
2026-04-28,SKO,1.711777,5329,322330691.94
2026-04-28,SKS,47.288505,3,1182212633.48
2026-04-28,SKT,0.104205,2047,41164895.17
2026-04-28,SKZ,0.918229,1666,249085055.51
2026-04-28,SLF,10.018835,7012,1304373006.30
2026-04-28,SLG,1.348823,951,430433981.62
2026-04-28,SLR,0.322622,5,1224900154.87
2026-04-28,SLS,0.990604,12,597015.00
2026-04-28,SMP,1.030025,1,1442034542.19
2026-04-28,SNY,2.522363,687,945137387.91
2026-04-28,SOS,1.351859,158,9938599.73
2026-04-28,SPA,63.155420,208,2901971722.96
2026-04-28,SPD,76.311161,1,323124349.27
2026-04-28,SPE,99.740601,1168,3651283063.51
2026-04-28,SPN,9.001844,498,2478177726.50
2026-04-28,SPP,1.401648,148,223054899.61
2026-04-28,SPR,1.229363,169,15442260.58
2026-04-28,SPT,1.988735,927,99755923.94
2026-04-28,SRA,20.395320,1,4063904827.49
2026-04-28,SRE,59.641867,1,933466607.00
2026-04-28,SRL,1.465905,308,19163380.28
2026-04-28,SRO,24.477226,6,6823146287.97
2026-04-28,SSD,51.787032,1,535096082.97
2026-04-28,SSE,0.004324,11,135653562.88
2026-04-28,SSF,1.004196,15,1299075.33
2026-04-28,SSK,1.477689,498,35957251.04
2026-04-28,SSN,55.000074,4,717666755.58
2026-04-28,SSO,13.131288,1,6695355576.88
2026-04-28,SSS,1.447310,4915,278518915.29
2026-04-28,SST,1.466168,22,8651143.94
2026-04-28,ST1,194.638987,3148,709844038.44
2026-04-28,STI,1.230869,93,130862367.57
2026-04-28,STM,4.727568,12,564239.96
2026-04-28,STS,80.294424,27,404605209.10
2026-04-28,STZ,24.833521,85,568791608.73
2026-04-28,SUA,0.534608,1376,2580663574.16
2026-04-28,SUB,0.393441,842,113480356.35
2026-04-28,SUC,20.375796,521,448257489.96
2026-04-28,SUR,1.201650,104,193292134.28
2026-04-28,SVB,9.184347,1601,288535671.88
2026-04-28,SVS,2.548294,1,1656974424.11
2026-04-28,SVY,1.630332,2,3456041901.04
2026-04-28,SYF,310.439214,6,2431294735.69
2026-04-28,SYL,4055.105676,1,1122477581.87
2026-04-28,SYR,48.343308,22,310172546.33
2026-04-28,SYS,46.047454,123,1661742800.69
2026-04-28,T3B,0.139079,26,10661632542.67
2026-04-28,TAL,2.834372,819,37891515.61
2026-04-28,TAO,19.312112,1,1020769402.94
2026-04-28,TAR,2.273168,6724,116554709.46
2026-04-28,TAU,0.683830,38673,2605816158.53
2026-04-28,TAZ,2.353340,2,1109644647.54
2026-04-28,TB9,49.640857,11345,40982103967.47
2026-04-28,TBP,0.261047,208,445187635.07
2026-04-28,TBT,50.110158,2788,414615027.47
2026-04-28,TBV,0.365407,8333,1324216514.73
2026-04-28,TCA,0.817615,51045,15936225878.21
2026-04-28,TCB,0.207626,4925,3814215711.90
2026-04-28,TCC,0.077405,337,355193357.09
2026-04-28,TCD,46.263305,12606,1477569920.30
2026-04-28,TCF,4.069965,3362,5397194217.44
2026-04-28,TCG,1.338354,1,189587443.76
2026-04-28,TCH,2.051141,74,280965501.30
2026-04-28,TCI,10.206402,17,1321187880.87
2026-04-28,TCS,42.220821,45,1464778265.46
2026-04-28,TDG,0.497649,2143,661100702.43
2026-04-28,TDP,55.748160,44,304369732.47
2026-04-28,TE3,38.576775,3339,1298179460.52
2026-04-28,TE4,5.846298,1725,2378618469.07
2026-04-28,TEJ,2.272399,1126,560027364.19
2026-04-28,TFE,2.522275,109,31735112.34
2026-04-28,TFF,35.759007,8616,1193078696.80
2026-04-28,TFU,1.167264,2985,775052812.66
2026-04-28,TGA,0.458332,6820,842665160.61
2026-04-28,TGE,0.279911,41613,3476506317.01
2026-04-28,TGN,1.281605,1979,2118130701.30
2026-04-28,TGR,6.437273,5980,118142719.39
2026-04-28,TGT,0.106899,62376,3306715123.55
2026-04-28,TGV,17.642047,13,11224869998.88
2026-04-28,TGZ,5.440939,11,990834055.32
2026-04-28,THD,2.744960,214,9205880.35
2026-04-28,THF,2.173951,8299,1173986422.40
2026-04-28,THG,6.363259,189,165960567.04
2026-04-28,THH,144.147156,1,1839101772.54
2026-04-28,THO,47.028325,12,2246653487.84
2026-04-28,THS,59.189920,1,388354182.56
2026-04-28,THT,0.236490,362,7696336.94
2026-04-28,THV,80.159680,21,3614763579.67
2026-04-28,TI1,1476.381468,226299,174850303109.75
2026-04-28,TI2,0.132240,22800,4206159183.11
2026-04-28,TI3,0.123189,24806,2475670006.16
2026-04-28,TI4,0.059599,15910,2281689463.59
2026-04-28,TI6,0.049477,4863,713033488.04
2026-04-28,TI7,73.076799,10652,1343546989.07
2026-04-28,TIE,0.769451,17944,1972161097.06
2026-04-28,TIL,1.382926,1684,99023718.14
